"data_download","batch_id","marca","modelo","tipo_documento","fonte","url","arquivo_local","tamanho_bytes","paginas","sha256","status","observacao"
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A550","manual_complementar","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A550/MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A550\08_manual_complementar\MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","56623982","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A550","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A550/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A550\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A62s","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A62s/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A62s\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A62s","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A62s/FOLHETO DOS TRATORES AGRICOLAS A2s.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A62s\07_ficha_tecnica_folheto\FOLHETO DOS TRATORES AGRICOLAS A2s.pdf","2635207","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A62s","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A62s/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A62s\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A63F","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A63F/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A63F\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A63F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A63F/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A63F\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A63F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A63F/MANUAL DO OPERADOR TRATOR VALTRA A3F.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A63F\01_manual_operador\MANUAL DO OPERADOR TRATOR VALTRA A3F.pdf","688087","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A63F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A63F/MANUAL DO OPERADOR TRATOR VALTRA SERIE A3F EM ESPANHOL.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A63F\01_manual_operador\MANUAL DO OPERADOR TRATOR VALTRA SERIE A3F EM ESPANHOL.pdf","5533757","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A73F","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A73F/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A73F\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A73F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A73F/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A73F\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A73F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A73F/MANUAL DO OPERADOR TRATOR VALTRA A3F.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A73F\01_manual_operador\MANUAL DO OPERADOR TRATOR VALTRA A3F.pdf","688087","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A73F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A73F/MANUAL DO OPERADOR TRATOR VALTRA SERIE A3F EM ESPANHOL.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A73F\01_manual_operador\MANUAL DO OPERADOR TRATOR VALTRA SERIE A3F EM ESPANHOL.pdf","5533757","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A74","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A74/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A74\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A74","manual_complementar","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A74/MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A74\08_manual_complementar\MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","56623982","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A74","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A74/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A74\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A74s","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A74s/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A74s\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A74s","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A74s/FOLHETO SOBRE POTÊNCIA E VERSATILIDADE TRATORES VALTRA SÉRIE A4 E A4S.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A74s\07_ficha_tecnica_folheto\FOLHETO SOBRE POTÊNCIA E VERSATILIDADE TRATORES VALTRA SÉRIE A4 E A4S.pdf","2775219","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A74s","manual_manutencao","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A74s/MANUTENÇÃO PERIÓDICA TRATORES VALTRA A4S.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A74s\04_manual_manutencao\MANUTENÇÃO PERIÓDICA TRATORES VALTRA A4S.pdf","1217771","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A74s","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A74s/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A74s\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A74s","manual_servico_oficina","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A74s/MANUAL DE SERVIÇO DOS TRATORES VALTRA SERIE A4S - A74S A84S A94S.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A74s\02_manual_servico_oficina\MANUAL DE SERVIÇO DOS TRATORES VALTRA SERIE A4S - A74S A84S A94S.pdf","1761545","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A74SC","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A74SC/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A74SC\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A74SC","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A74SC/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A74SC\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A750","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A750/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A750\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A750","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A750/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A750\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A83F","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A83F/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A83F\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A83F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A83F/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A83F\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A83F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A83F/MANUAL DO OPERADOR TRATOR VALTRA A3F.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A83F\01_manual_operador\MANUAL DO OPERADOR TRATOR VALTRA A3F.pdf","688087","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A83F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A83F/MANUAL DO OPERADOR TRATOR VALTRA SERIE A3F EM ESPANHOL.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A83F\01_manual_operador\MANUAL DO OPERADOR TRATOR VALTRA SERIE A3F EM ESPANHOL.pdf","5533757","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A84","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A84/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A84\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A84","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A84/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A84\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A84s","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A84s/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A84s\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A84s","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A84s/FOLHETO SOBRE POTÊNCIA E VERSATILIDADE TRATORES VALTRA SÉRIE A4 E A4S.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A84s\07_ficha_tecnica_folheto\FOLHETO SOBRE POTÊNCIA E VERSATILIDADE TRATORES VALTRA SÉRIE A4 E A4S.pdf","2775219","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A84s","manual_manutencao","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A84s/MANUTENÇÃO PERIÓDICA TRATORES VALTRA A4S.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A84s\04_manual_manutencao\MANUTENÇÃO PERIÓDICA TRATORES VALTRA A4S.pdf","1217771","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A84s","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A84s/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A84s\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A84s","manual_servico_oficina","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A84s/MANUAL DE SERVIÇO DOS TRATORES VALTRA SERIE A4S - A74S A84S A94S.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A84s\02_manual_servico_oficina\MANUAL DE SERVIÇO DOS TRATORES VALTRA SERIE A4S - A74S A84S A94S.pdf","1761545","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A850F","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A850F/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A850F\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A850F","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A850F/ESPECIFICAÇÕES DO TRATOR VALTRA A850F.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A850F\07_ficha_tecnica_folheto\ESPECIFICAÇÕES DO TRATOR VALTRA A850F.pdf","273169","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A850F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A850F/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A850F\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A93F","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A93F/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A93F\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A93F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A93F/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A93F\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
